Source_dataset2,Site_dataset2,Categorie_dataset2,Lien_Categorie1_dataset2,Categorie 1_dataset2,Lien_Categorie2_dataset2,Categorie 2_dataset2,Lien_Categorie3_dataset2,Categorie 3_dataset2,Nom_Produit_dataset2,Lien_Produit_dataset2,Description_Produit_dataset2,Prix_Produit_dataset2,Marque_Produit_dataset2,combined_dataset2
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus multi-fruits,https://www.carrefour.tn/default/boisson-au-jus-multi-fruits-6194007892592.html,La brique de 20cl,0 dt 880,RAOUA,nom_produit : boisson au jus multi-fruits description_produit : la brique de 200.0ml marque_produit : raoua categorie 1: jus categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'orange,https://www.carrefour.tn/default/boisson-au-jus-dorange-6194007892127.html,La brique de 1L,2 dt 590,RAOUA,nom_produit : boisson au jus d'orange description_produit : la brique de 1l marque_produit : raoua categorie 1: jus categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus cocktail de fruits,https://www.carrefour.tn/default/boisson-au-jus-cocktail-de-fruits-6194007892134.html,La brique de 1L,2 dt 590,RAOUA,nom_produit : boisson au jus cocktail de fruits description_produit : la brique de 1l marque_produit : raoua categorie 1: jus categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de poire,https://www.carrefour.tn/default/boisson-au-jus-de-poire-6194007892684.html,La brique de 1L,3 dt 880,OH!,nom_produit : boisson au jus de poire description_produit : la brique de 1l marque_produit : oh! categorie 1: jus categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus saveur pomme banane Fruzzy,https://www.carrefour.tn/default/boisson-au-jus-saveur-pomme-banane-fruzzy-19cl-6191534802643.html,La brique de 19cl,0 dt 930,DELICE DE FRUITS,nom_produit : boisson au jus saveur pomme banane fruzzy description_produit : la brique de 190.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus nectar de mangue,https://www.carrefour.tn/default/boisson-au-jus-nectar-de-mangue-6194007890185.html,La brique de 1L,4 dt 070,DIVA,nom_produit : boisson au jus nectar de mangue description_produit : la brique de 1l marque_produit : diva categorie 1: jus categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus multi-vitaminee,https://www.carrefour.tn/default/boisson-au-jus-multi-vitaminee-6194007892936.html,La brique de 1L,4 dt 070,DIVA,nom_produit : boisson au jus multi-vitaminée description_produit : la brique de 1l marque_produit : diva categorie 1: jus categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Citronnade fraiche,https://www.carrefour.tn/default/citronnade-6191430605027.html,La bouteille de 1.5L,5 dt 750,BOQUERIA,nom_produit : citronnade fraîche description_produit : la bouteille de 1.5l marque_produit : boqueria categorie 1: jus frais categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Jus d'orange fraichement presse,https://www.carrefour.tn/default/jus-dorange-frais-1l-2022220035752.html,La bouteille de 1L,10 dt 420,,nom_produit : jus d'orange fraîchement pressé description_produit : la bouteille de 1l marque_produit :  categorie 1: jus frais categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Jus d'orange fraichement presse,https://www.carrefour.tn/default/jus-dorange-frais-0.5l-2022220035769.html,La bouteille de 0.5L,5 dt 790,,nom_produit : jus d'orange fraîchement pressé description_produit : la bouteille de 0.5l marque_produit :  categorie 1: jus frais categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Mojito classic frais,https://www.carrefour.tn/default/mojito-classic-6191430605102.html,La bouteille de 330ml,2 dt 900,BOQUERIA,nom_produit : mojito classic frais description_produit : la bouteille de 330.0ml marque_produit : boqueria categorie 1: jus frais categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Mojito classic frais,https://www.carrefour.tn/default/mojito-classic-6191430605119.html,La bouteille de 1L,5 dt 650,BOQUERIA,nom_produit : mojito classic frais description_produit : la bouteille de 1l marque_produit : boqueria categorie 1: jus frais categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Jus de fraise frais,https://www.carrefour.tn/default/jus-de-fraise-naturel-6191430605034.html,La bouteille 330ml,3 dt 900,BOQUERIA,nom_produit : jus de fraise frais description_produit : la bouteille 330.0ml marque_produit : boqueria categorie 1: jus frais categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Citronnade fraiche,https://www.carrefour.tn/default/citronnade-6191430605003.html,La bouteille de 330ml,2 dt 450,BOQUERIA,nom_produit : citronnade fraîche description_produit : la bouteille de 330.0ml marque_produit : boqueria categorie 1: jus frais categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus Frais,,,,,Jus de fraise,https://www.carrefour.tn/default/jus-de-fraise-6191430605041.html,La bouteille de 1L,7 dt 370,BOQUERIA,nom_produit : jus de fraise description_produit : la bouteille de 1l marque_produit : boqueria categorie 1: jus frais categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Boisson concentree au gout de citron amande,https://www.carrefour.tn/default/boisson-concentree-au-gout-de-citron-amande-1l-6194001551105.html,La bouteille de 1L,10 dt 030,HAZEM,nom_produit : boisson concentrée au goût de citron amande description_produit : la bouteille de 1l marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Boisson concentree au gout d'ananas,https://www.carrefour.tn/default/boisson-concentree-au-gout-dananas-1l-6194001551228.html,La bouteille de 1L,10 dt 030,HAZEM,nom_produit : boisson concentrée au goût d'ananas description_produit : la bouteille de 1l marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Boisson concentree au gout de fraise,https://www.carrefour.tn/default/null-null-6194001551204.html,La bouteille de 1L,10 dt 030,HAZEM,nom_produit : boisson concentrée au goût de fraise description_produit : la bouteille de 1l marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Boisson concentree au gout d'orgeat,https://www.carrefour.tn/default/boisson-concentree-au-gout-dorgeat-1l-6194001551068.html,La bouteille de 1L,9 dt 480,HAZEM,nom_produit : boisson concentrée au goût d'orgeat description_produit : la bouteille de 1l marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Boisson concentree au gout de menthe,https://www.carrefour.tn/default/boisson-concentree-au-gout-de-menthe-1l-6194001551099.html,La bouteille de 1L,9 dt 480,HAZEM,nom_produit : boisson concentrée au goût de menthe description_produit : la bouteille de 1l marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop de pur sucre de canne,https://www.carrefour.tn/default/sirop-de-pur-sucre-de-canne.html,La bouteille de 1L,31 dt 440,MONIN,nom_produit : sirop de pur sucre de canne description_produit : la bouteille de 1l marque_produit : monin categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop de vanille,https://www.carrefour.tn/default/sirop-de-vanille.html,La bouteille de 1L,54 dt 550,MONIN,nom_produit : sirop de vanille description_produit : la bouteille de 1l marque_produit : monin categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop de noix de coco,https://www.carrefour.tn/default/sirop-de-noix-de-coco.html,La bouteille de 70cl,40 dt 700,MONIN,nom_produit : sirop de noix de coco description_produit : la bouteille de 700.0ml marque_produit : monin categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop de mojito Mint,https://www.carrefour.tn/default/sirop-de-mojito-mint.html,La bouteille de 1L,51 dt 930,MONIN,nom_produit : sirop de mojito mint description_produit : la bouteille de 1l marque_produit : monin categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop de framboise,https://www.carrefour.tn/default/sirop-de-framboise.html,La bouteille de 1L,54 dt 550,MONIN,nom_produit : sirop de framboise description_produit : la bouteille de 1l marque_produit : monin categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop de fraise,https://www.carrefour.tn/default/sirop-de-fraise.html,La bouteille de 1L,54 dt 550,MONIN,nom_produit : sirop de fraise description_produit : la bouteille de 1l marque_produit : monin categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop de curacao bleu,https://www.carrefour.tn/default/sirop-de-curacao-bleu.html,La bouteille de 70cl,39 dt 860,MONIN,nom_produit : sirop de curaçao bleu description_produit : la bouteille de 700.0ml marque_produit : monin categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop de mures,https://www.carrefour.tn/default/sirop-de-mures.html,La bouteille de 70cl,46 dt 630,MONIN,nom_produit : sirop de mûres description_produit : la bouteille de 700.0ml marque_produit : monin categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop de fruit de la passion,https://www.carrefour.tn/default/sirop-de-fruit-de-la-passion.html,La bouteille de 1L,52 dt 200,MONIN,nom_produit : sirop de fruit de la passion description_produit : la bouteille de 1l marque_produit : monin categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop de cerise,https://www.carrefour.tn/default/sirop-de-cerise.html,La bouteille de 1L,54 dt 550,MONIN,nom_produit : sirop de cerise description_produit : la bouteille de 1l marque_produit : monin categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop de caramel,https://www.carrefour.tn/default/sirop-de-caramel.html,La bouteille de 1L,44 dt 300,MONIN,nom_produit : sirop de caramel description_produit : la bouteille de 1l marque_produit : monin categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop de menthe,https://www.carrefour.tn/default/sirop-de-menthe-6194001510096.html,la bouteille de 88cl,16 dt 000,HAZEM,nom_produit : sirop de menthe description_produit : la bouteille de 880.0ml marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Boisson concentree au gout d'orange,https://www.carrefour.tn/default/boisson-concentree-au-gout-dorange-6194001573350.html,Le bidon de 4L,33 dt 200,HAZEM,nom_produit : boisson concentrée au goût d'orange description_produit : le bidon de 4l marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Boisson concentree au gout de pistache,https://www.carrefour.tn/default/boisson-concentree-au-gout-de-pistache-6194001573459.html,Le bidon de 4L,30 dt 800,HAZEM,nom_produit : boisson concentrée au goût de pistache description_produit : le bidon de 4l marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Boisson concentree au gout de fruits,https://www.carrefour.tn/default/null-null-6194001574067.html,La bouteille de 1L,10 dt 030,HAZEM,nom_produit : boisson concentrée au goût de fruits description_produit : la bouteille de 1l marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Boisson concentree au gout de citron,https://www.carrefour.tn/default/boisson-concentree-au-gout-de-citron-null-6194001551112.html,La bouteille de 1L,10 dt 030,HAZEM,nom_produit : boisson concentrée au goût de citron description_produit : la bouteille de 1l marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Boisson concentree au gout de peche,https://www.carrefour.tn/default/boisson-concentree-au-gout-de-peche-6194001551198.html,La bouteille de 1L,10 dt 030,HAZEM,nom_produit : boisson concentrée au goût de pêche description_produit : la bouteille de 1l marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop d'amande,https://www.carrefour.tn/default/sirop-damande-6194001510027.html,La bouteille de 88cl,20 dt 890,HAZEM,nom_produit : sirop d'amande description_produit : la bouteille de 880.0ml marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop de pistache,https://www.carrefour.tn/default/sirop-de-pistache-6194001510010.html,La bouteille de 98cl,27 dt 500,HAZEM,nom_produit : sirop de pistache description_produit : la bouteille de 980.0ml marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Boisson concentree au gout de pistache,https://www.carrefour.tn/default/boisson-concentree-au-gout-de-pistache-6194001551181.html,La bouteille de 1L,9 dt 480,HAZEM,nom_produit : boisson concentrée au goût de pistache description_produit : la bouteille de 1l marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Sirop de rose,https://www.carrefour.tn/default/sirop-de-rose-6194001510034.html,La bouteille de 98cl,18 dt 150,HAZEM,nom_produit : sirop de rose description_produit : la bouteille de 980.0ml marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Sirop,,,,,Boisson concentree au gout de grenadine,https://www.carrefour.tn/default/boisson-concentree-au-gout-de-grenadine-6194001551150.html,La bouteille de 1L,9 dt 480,HAZEM,nom_produit : boisson concentrée au goût de grenadine description_produit : la bouteille de 1l marque_produit : hazem categorie 1: sirop categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Energetiques et Biere Sans Alcool,,,,,Boisson energetique,https://www.carrefour.tn/default/boisson-energetique-25cl-8851123229883.html,La canette de 25cl,5 dt 330,SHARK,nom_produit : boisson énergétique description_produit : la canette de 250.0ml marque_produit : shark categorie 1: énergétiques et bière sans alcool categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Energetiques et Biere Sans Alcool,,,,,Boisson energetique,https://www.carrefour.tn/default/boisson-energetique-8851123229494.html,La canette de 25cl,5 dt 330,SHARK,nom_produit : boisson énergétique description_produit : la canette de 250.0ml marque_produit : shark categorie 1: énergétiques et bière sans alcool categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Energetiques et Biere Sans Alcool,,,,,Biere sans alcool saveur pomme,https://www.carrefour.tn/default/biere-sans-alcool-saveur-pomme-8718104912786.html,La canette de 33cl,2 dt 780,3 HORSES,nom_produit : bière sans alcool saveur pomme description_produit : la canette de 330.0ml marque_produit : 3 horses categorie 1: énergétiques et bière sans alcool categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Energetiques et Biere Sans Alcool,,,,,Biere sans alcool saveur grenade,https://www.carrefour.tn/default/biere-sans-alcool-saveur-grenade-8718104913837.html,La canette de 33cl,2 dt 780,3 HORSES,nom_produit : bière sans alcool saveur grenade description_produit : la canette de 330.0ml marque_produit : 3 horses categorie 1: énergétiques et bière sans alcool categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Energetiques et Biere Sans Alcool,,,,,Biere sans alcool,https://www.carrefour.tn/default/biere-sans-alcool-87250237.html,La canette de 33cl,2 dt 350,3 HORSES,nom_produit : bière sans alcool description_produit : la canette de 330.0ml marque_produit : 3 horses categorie 1: énergétiques et bière sans alcool categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Energetiques et Biere Sans Alcool,,,,,Boisson energetique,https://www.carrefour.tn/default/boisson-energetique-25cl-90162602.html,La canette de 25cl,6 dt 400,RED BULL,nom_produit : boisson énergétique description_produit : la canette de 250.0ml marque_produit : red bull categorie 1: énergétiques et bière sans alcool categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Energetiques et Biere Sans Alcool,,,,,Biere sans alcool a base de malt,https://www.carrefour.tn/default/biere-sans-alcool-a-base-de-malt-6194019802657.html,La canette de 33cl,1 dt 570,CELESTIA,nom_produit : bière sans alcool à base de malt description_produit : la canette de 330.0ml marque_produit : celestia categorie 1: énergétiques et bière sans alcool categorie 2 : 
Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Energetiques et Biere Sans Alcool,,,,,Boisson energetique,https://www.carrefour.tn/default/boisson-energetique-9001372251329.html,La canette de 25cl,5 dt 090,POWER HORSE,nom_produit : boisson énergétique description_produit : la canette de 250.0ml marque_produit : power horse categorie 1: énergétiques et bière sans alcool categorie 2 : 
